comm_type,comm_group,comm_group_size,msg_size,stage,dst,src,additional,_elapsed_time,algbw,busbw,count
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5509120225906372,70.91,124.08,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.2349439859390259,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2441600561141968,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.6277120113372803,62.23,108.9,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.3363200426101685,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3783040046691895,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5816320180892944,67.16,117.53,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.2380160093307495,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2431360483169556,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5816320180892944,67.16,117.53,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.3793280124664307,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3824000358581543,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5539839863777161,70.51,123.4,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.240064024925232,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2462079524993896,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5949440002441406,65.66,114.9,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.351680040359497,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3772799968719482,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.6041600108146667,64.66,113.15,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.2390400171279907,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2421120405197144,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5816320180892944,67.16,117.53,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.3834240436553955,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3803520202636719,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5662720203399658,68.98,120.72,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.2390400171279907,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2298239469528198,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5703679919242859,68.49,119.85,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.3783040046691895,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3824000358581543,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5857279896736145,66.69,116.71,1
CommType.computation,None,None,((4096 1 5120) (5120 1920)),forward.MegatronColumnLinear.attention_column,None,None,,1.2431360483169556,0,0,1
CommType.computation,None,None,((4096 1 640) (640 5120)),forward.MegatronRowLinear.attention_row,None,None,,1.2451839447021484,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5642240047454834,69.23,121.16,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),forward.MegatronColumnLinear.mlp_column,None,None,,1.3783040046691895,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),forward.MegatronRowLinear.mlp_row,None,None,,1.3834240436553955,0,0,1
CommType.all_reduce,CommGroup.tp_group,8,41943040,forward.MegatronRowLinear,None,None,,0.5611519813537598,69.61,121.82,1
CommType.all_reduce,CommGroup.tp_group,8,16384,forward_step._VocabParallelCrossEntropy,None,None,,0.13312000036239624,0.11,0.2,1
CommType.all_reduce,CommGroup.tp_group,8,16384,forward_step._VocabParallelCrossEntropy,None,None,,0.1443839967250824,0.11,0.18,1
CommType.all_reduce,CommGroup.tp_group,8,16384,forward_step._VocabParallelCrossEntropy,None,None,,0.12800000607967377,0.12,0.21,1
CommType.all_reduce,CommGroup.dp_group,1,4,forward_step.average_losses_across_data_parallel_group,None,None,,0.11673600226640701,0.0,0.0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2318719625473022,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.341439962387085,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.201151967048645,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3670400381088257,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3721599578857422,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2390400171279907,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.1950080394744873,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3322240114212036,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2328959703445435,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3660160303115845,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2318719625473022,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3670400381088257,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3434879779815674,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.193984031677246,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.341439962387085,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.227776050567627,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.227776050567627,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3598719835281372,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.371135950088501,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2083200216293335,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3752319812774658,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3670400381088257,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.376255989074707,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2339199781417847,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2247040271759033,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3803520202636719,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.193984031677246,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3742079734802246,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2390400171279907,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.1991039514541626,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3373440504074097,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2380160093307495,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2247040271759033,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3742079734802246,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3670400381088257,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3670400381088257,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.227776050567627,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.1816960573196411,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3731839656829834,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.223680019378662,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.227776050567627,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.227776050567627,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.341439962387085,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.1898880004882812,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2339199781417847,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.3701119422912598,0,0,1
CommType.computation,None,None,((1704 4096) (4096 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.3506560325622559,0,0,1
CommType.computation,None,None,((5120 4096) (4096 1704)),backward.MegatronRowLinearmlp_row,None,None,,1.368064045906067,0,0,1
CommType.computation,None,None,((4096 1 1920) (1920 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((1920 4096) (4096 5120)),backward.MegatronColumnLinear.attention_column,None,None,,1.230847954750061,0,0,1
CommType.computation,None,None,((4096 1 5120) (5120 640)),backward.MegatronRowLinearattention_row,None,None,,1.2288000583648682,0,0,1
CommType.computation,None,None,((5120 4096) (4096 640)),backward.MegatronRowLinearattention_row,None,None,,1.2298239469528198,0,0,1
CommType.computation,None,None,((4096 1 1704) (1704 5120)),backward.MegatronColumnLinear.mlp_column,None,None,,1.369088053703308,0,0,1
